parola,gioia,tristezza,rabbia,paura,disgusto,fiducia,sorpresa,aspettativa
abbattuto,0.11694559925267864,0.9562982441799377,0.6547979981856327,0.5539018234860529,0.5153518605374361,0.23300460546112767,0.3733854062011642,0.1818230019039607
abbellimento,0.8930241249920667,0.0747534925808203,0.08147183550781865,0.12172050212415436,0.05757500923236657,0.6799755926869707,0.7168672848141652,0.787052918894767
abbigliamento,0.5132033713580088,0.072724528099709,0.06000311297955568,0.0982407156127312,0.044349308569099015,0.4747848345097189,0.30119713895815087,0.5040476255397337
abbinare,0.6387718027612317,0.21846960108841848,0.21980382196706147,0.28815235638738373,0.1927751674989079,0.7799670468662812,0.5783464442379797,0.8647054937514296
abbonamento,0.415096546666615,0.3635112298066206,0.7214733572571166,0.33627893844158724,0.2658906695835107,0.6505045683034991,0.3819523327948068,0.5166346634044633
abbonare,0.5820058581615726,0.10542052715952223,0.1273060767816868,0.25540896602872615,0.1938736298364116,0.5790705437159922,0.7023697199334844,0.6821111363830812
abbondante,0.7638258454519173,0.37468589594553053,0.296392136102718,0.24559193742748217,0.33693877752288887,0.6145351629035345,0.626565421008009,0.48846938545293184
abbondanza,0.8494252664260167,0.16098325951623754,0.1722071335011451,0.2053657982737981,0.14761871170003935,0.42532284928660447,0.6926361283348068,0.7770481904628619
abbordabile,0.6779015455321129,0.07242775046320006,0.059069207349099914,0.09697484966666446,0.04240204976485914,0.8451482185918362,0.35109568891129384,0.7074632006003982
abbracciare,0.8557794065148379,0.4877561838224983,0.19950822321069725,0.29442070145037696,0.20235384220578537,0.770442964045107,0.7187875518745959,0.42852080389224345
abbraccio,0.9310853288426333,0.5296901691330873,0.13956728342283814,0.23300211652555064,0.09265264827479634,0.8329870122929658,0.4669965686679288,0.5433640582759891
abdicare,0.17045845333282023,0.39749906277005986,0.4277261218502525,0.3311333400366897,0.3352127630722025,0.3894832781669599,0.5754757940919636,0.3989462318392172
aberrante,0.05024102384828992,0.4360986534569551,0.5518225955463869,0.6518713663880269,0.8838792213314368,0.06524847016606743,0.2997964705459283,0.0903873891704235
aberrare,0.03891319907914509,0.49399641464823707,0.6848618655157355,0.7020900804005993,0.7028689269935225,0.06302137768231253,0.168483843891568,0.08808226172120126
abietto,0.03657227362565283,0.4718618590798025,0.6988656447990123,0.5189991617237258,0.8554224618974171,0.05480736374105723,0.15380697932150117,0.07521798454847498
abiezione,0.07565691648029889,0.824006175089198,0.660552194615933,0.6576269041004937,0.7665080234240231,0.14123439157963585,0.2579331023685225,0.3305778859004249
abile,0.5817468573289216,0.11045548534899183,0.06260811383458702,0.1000503751495719,0.0454944531770906,0.8501996589323706,0.3102916633569738,0.7505790806770651
abilità,0.5606782461273707,0.11974683313664394,0.06920028978298391,0.13836028953058682,0.05122732245762761,0.7425370034537853,0.29274415506691753,0.8022927860563778
abisso,0.0553631390495998,0.7519610342076065,0.36342953246810333,0.8685982746031504,0.33566461096624667,0.09094441048312576,0.2056230371983295,0.20061919411506782
abitante,0.5416618924032061,0.06364556489779179,0.04212848024438833,0.07677695670849917,0.03135446213065415,0.7034933114073286,0.1975095378626302,0.5010022672392536
abitare,0.5693693653647833,0.06487084179384163,0.05626133480298098,0.0932508906714688,0.04028408237882303,0.6815900080853309,0.3311057264712838,0.4387967636143071
abitatore,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
abitazione,0.7586584612502502,0.26852272623783957,0.26963333173127496,0.2942788050597521,0.24882273411330247,0.7853717887722416,0.4859140153515762,0.5675505399065769
abito,0.45713093870462174,0.136437328544476,0.16101598159711647,0.3635777987176237,0.2574455018018372,0.4940475785883025,0.5461537089345673,0.5593902858832251
abituale,0.37040850060860203,0.4093839071538609,0.138441079109231,0.2862544246034474,0.11640128060842578,0.49368899801513877,0.23582544794827862,0.462651529438663
abituare,0.6080304719017363,0.3625785196364698,0.2893595127627716,0.31499967562670195,0.2267577557533853,0.7753753563392223,0.40032535962870697,0.5887625186453336
abitudine,0.6883057865169098,0.5423449971920228,0.42486729383895794,0.3361190374702785,0.31030725158365524,0.5004200996853995,0.31735749265774066,0.34286624995990295
abolire,0.3701427146612375,0.4550729751970699,0.6552490559081019,0.5658180981802375,0.40190351302189004,0.3671765660860383,0.4792036863444794,0.7370526207501564
abolizione,0.19586923300149744,0.3255874303472023,0.4774199057329804,0.45656358585855805,0.4980956000965787,0.23375703324025235,0.4729567657727819,0.39794528439291066
abominevole,0.05700853509852002,0.5811291866879396,0.6520353266093825,0.781938439294621,0.9310010388755601,0.07255481832636416,0.38481177846426917,0.09896689151067738
abominio,0.08643586322142426,0.7130427761270922,0.8530996479724617,0.6641783475044425,0.839328513618548,0.10429231299212045,0.29870344759190137,0.09821292621747936
aborrire,0.06409573560834632,0.597353310573052,0.862144873615927,0.6701622089602626,0.8470747234505938,0.09114280278120425,0.3132961961680813,0.23002113786260953
abusato,0.09212896722978894,0.8882995566145953,0.9061149212044572,0.7649373522803036,0.8609274788199495,0.3988264785582697,0.3449634944902278,0.30481031859267776
abuso,0.0979059434869346,0.817083868371443,0.838647103686388,0.811386820243933,0.8161913449407032,0.35196630186857736,0.4134395344817223,0.34335167048150594
accademia,0.36324601640746457,0.061063021171069425,0.04004206361028985,0.07270742575697565,0.02879772534162187,0.5729825409888866,0.17700008694325178,0.3688095184684752
accademico,0.37736539883423853,0.12922791793700522,0.06946217480143364,0.10536425191873959,0.051016124781321864,0.5618509295148767,0.260305079350079,0.7246413603145953
accadere,0.6445253651630953,0.3708752004743308,0.3318023471641377,0.5101936825909626,0.2308653358488506,0.647943490311444,0.8735789934343914,0.7518415713911892
accanimento,0.0435214109810984,0.4480085405718086,0.8881672084350012,0.49634836114813036,0.6868804288201471,0.06494683825517765,0.19410776764189785,0.11601551200307099
accanirsi,0.0671011131168979,0.6705512655001793,0.8670458766188209,0.7190978404762534,0.698521594290916,0.10333858958367881,0.2578559466607853,0.29717339591086367
accanto,0.4794273676999435,0.2539149986136181,0.23253949695647766,0.1811342850162413,0.0909831375361876,0.6896228646969041,0.26585332477601575,0.4482993505598228
accaparrare,0.6097896879950782,0.2559608707525054,0.45580179252694586,0.3491971655613454,0.3260518437980558,0.41770609539106446,0.3588312425593225,0.5349851721695909
accarezzare,0.8471385952436989,0.2537286313219457,0.07862959229610547,0.2402123806783284,0.0645425421490556,0.8391143161214234,0.27780199685375323,0.4645714742716863
accasciato,0.06337746968440933,0.8598702600977518,0.5553203409469354,0.5475650273468433,0.36113564321268865,0.11894520111231485,0.2678559376689148,0.13462996250389958
accedere,0.6286559532802309,0.08042280868007604,0.09699685581904025,0.1731497049019437,0.06830565112135048,0.49021208479247386,0.6338994355417734,0.5322566399147765
accelerare,0.3981367972189982,0.21240880899526318,0.2842245287274836,0.8245299467546167,0.14752650965487454,0.3427677655603538,0.42512139551058126,0.47407709473585447
accelerazione,0.6177025354119348,0.12641436376990836,0.11959412909377688,0.46688164822903944,0.09413363604041654,0.423229568794762,0.3394326524838654,0.5419199190413663
accendere,0.6757409469554393,0.18461470270085337,0.4188087544239859,0.48460630744402267,0.16471368716220683,0.6680962259917471,0.6884463275135542,0.5355864602010947
accennare,0.3618272934650174,0.12569460479119043,0.10188761516103523,0.1407947807673408,0.06985589472152506,0.5810704731849641,0.6219991840587996,0.7557860769764617
accento,0.3821717481362842,0.36462048924872964,0.3850512210228608,0.35441271416601683,0.2570448683448135,0.32888641646046823,0.6240139451693556,0.5656378948238964
accertamento,0.05862774622349705,0.539188917287645,0.2640930881980225,0.5904936591061333,0.18115706033852882,0.09144006844177685,0.2188467619817882,0.15898558375586738
accertare,0.22374482134864074,0.3078677203844012,0.3693904822907045,0.5070786207458113,0.20266507759245297,0.5880129124168153,0.5312596280770082,0.4364830294447492
accertato,0.5330242896770769,0.3842961447543426,0.3936266983244842,0.40663354076519304,0.3142033750157393,0.47600142187613553,0.4700315569714807,0.41775636779219105
acceso,0.8469522883585502,0.10470761232614402,0.20023484684816625,0.27190149049983175,0.11636934196096403,0.5769825660223624,0.46175370876942884,0.570166458760289
accesso,0.3994744379132999,0.13743572366766246,0.09092821179312822,0.1697628198975806,0.0652023375168547,0.692442686128117,0.39869849333875845,0.5773164504176009
accessorio,0.3949798460795958,0.06538091652362425,0.04783878467223418,0.07836137873748633,0.037313231852955084,0.24908986576809175,0.21402396502167986,0.4923832448996691
accettabile,0.6080927495887325,0.3303015916186266,0.40674976583839006,0.360335342436407,0.22730898116133583,0.4619624459168736,0.5543871633992288,0.6178050840821425
accettare,0.6588817836563206,0.5503789886526649,0.4388966303653469,0.38898646828379047,0.3189439614974978,0.42753859013468687,0.4239629177035919,0.5676242172314868
acciaio,0.550485354519048,0.20990971531942895,0.34642548871502293,0.3561203588396699,0.3249132358376059,0.4433287107655297,0.41086207506989025,0.6154104217065733
accidente,0.15342337674011686,0.6376435891626544,0.8431377718397712,0.8201997234470626,0.6378720152322265,0.1786372087851043,0.5233723598272488,0.2644136778894165
accingere,0.311721105687342,0.23447055167897468,0.2033037208964256,0.2794245059287673,0.16781816378630005,0.5833595268399826,0.5355498052484934,0.4860801992275784
acciuga,0.4303104308251923,0.2573397849782305,0.22205640947111513,0.15609843526673772,0.44542934534448303,0.3978768272386118,0.2978701436690842,0.43028268772214706
acclamazione,0.8300152411146327,0.07241274817398012,0.07111005813000605,0.11089163468889811,0.050750833897705315,0.7677044131341664,0.5472105937378573,0.692087501090501
accoglienza,0.8732897422760697,0.29613522384899993,0.2614601840755021,0.28976662850303825,0.20415572055018916,0.5986286309224266,0.46447027916092765,0.6774727004032381
accogliere,0.8095705259939242,0.22664551565514673,0.14384176900434817,0.29728153106336763,0.11482409056421816,0.9261870561577572,0.7654423470617087,0.8119735845583715
accomodare,0.6398141304071544,0.15319360226961862,0.0740265246467198,0.10494505740413859,0.09926624738353065,0.6402184312992432,0.3684564388828931,0.28494517023177146
accompagnare,0.7653195423375007,0.39247677191707875,0.1891953988931369,0.4116724958659095,0.1061942787202688,0.7996813491413239,0.3827614815656191,0.5848891780644639
accontentare,0.5044561427488978,0.4961382135880765,0.21952890883055123,0.34886467037463226,0.14646602813126422,0.31187181779826956,0.3410659048430711,0.28721845057412265
accorciamento,0.3337129830649418,0.37048055510287914,0.4576011614184107,0.4519821230313132,0.4284878917332158,0.4209657192639205,0.48114071831143246,0.3654726475649204
accordare,0.5173668764468753,0.2628902756127658,0.18203050976713978,0.28226179871976115,0.15834933112400723,0.8236146147204995,0.38130232685229953,0.8224111588205032
accordo,0.7504606056263262,0.13485466069170626,0.12369085308903688,0.2602974555918046,0.0720894861552326,0.5099502020364686,0.3924407518699303,0.8439005096682706
accorgersi,0.45290166147267175,0.1846426014394995,0.18939447063348983,0.2818074824905228,0.2191590298968449,0.3700853348617368,0.8420180519765633,0.5634995054168958
accostare,0.24851561765072208,0.2519809936401194,0.1387919900302784,0.1448455109163532,0.30021811058009173,0.5423823683720593,0.269609005836757,0.46356866201892155
accumulare,0.5654169356338261,0.44520613384117347,0.4126751655324511,0.4555617125186895,0.39085540728684437,0.48099554239774633,0.39781201783697073,0.46093510842816254
accuratezza,0.5118760716278509,0.16953811429259974,0.09571481707991714,0.13683851825789495,0.06915136710531314,0.6639961426713497,0.5097444924775046,0.5971286296067677
accurato,0.6944903998323321,0.08421352140181536,0.09926741003698288,0.13560066307129826,0.0515961159414658,0.6188555426597104,0.3042660293525447,0.7974148816076196
accusa,0.056795875962058984,0.5854940995294656,0.9359029121550091,0.5358439039369806,0.34490490434183857,0.20961561695065678,0.19404216948112893,0.10278851474862219
accusare,0.21698958253459968,0.7182377889941107,0.8011747812095514,0.6918622338672646,0.7466566928154321,0.34136679109643847,0.5976653545154501,0.4959397872258917
acerba,0.2666510818559699,0.6357202284385681,0.563668661897145,0.464764609557722,0.550329554168358,0.2419193834998868,0.24803315589380226,0.1740369536124823
acido,0.04363252534531636,0.4711537235560249,0.7644212848343213,0.48896724170884376,0.8497523370069755,0.06301309299878372,0.19143934813411786,0.11229925706538466
acqua,0.7055448988693157,0.2089883279011428,0.17147033083006022,0.27037646044650815,0.24415472407252814,0.3243562572615723,0.33839909950892416,0.37745987658342733
acqua_stagnante,0.05727091766255782,0.5422244075754621,0.4115055575834317,0.35802085628718144,0.8808139323386148,0.07677320991132712,0.22248895736558041,0.18238133275202173
acquisire,0.8104104983292344,0.12030331749466461,0.11606958137075948,0.15339015231157055,0.09486711468847865,0.7029566994774996,0.5267545349190834,0.8996859423264343
acquisizione,0.7249994865793499,0.2500749113627961,0.14509210253049246,0.3334980039013161,0.12058250657678223,0.7133760938415199,0.4499534584973908,0.917415405573548
acquistare,0.5989679061200364,0.1722017135942935,0.1813886262005113,0.37316053277520067,0.14971895587673867,0.5151354606113274,0.5550598132100286,0.6066753096984789
acquisto,0.6715362728934078,0.34057756963450525,0.15792069445987186,0.22633352749636515,0.12902905720586147,0.6812905660893416,0.6647179650416584,0.8293449775984258
acredine,0.03428734457423156,0.469800586940487,0.8552498564338549,0.31786263299489576,0.6874935446218402,0.04977572704302576,0.13991696635518197,0.06644082468587363
acume,0.8037473665168523,0.11631372537655396,0.22226452327393462,0.3203152995608957,0.19774582163081073,0.6304872730121425,0.5984234167711535,0.5705121098714134
acuta,0.38561383641348,0.21952939873605254,0.23051137379959194,0.2581062262612311,0.19887464589925072,0.4769103332652011,0.5503841895739282,0.7235169649645212
acutezza,0.741600924048492,0.07556450104067543,0.09866819640854287,0.12672684410000887,0.09132171375895853,0.4964662313877593,0.22638054298069302,0.48317564632340004
acuto,0.35163429763977255,0.5403063961506199,0.47546288789167224,0.44343449379121097,0.41006784188100254,0.5030104856891203,0.4717759251489499,0.49611750261144116
adatta,0.6272776924157266,0.07403727879174411,0.08760484218363336,0.12763588880174756,0.06023426951342691,0.642516613085002,0.6525652784647065,0.5498355122064089
adattare,0.5493511590911399,0.16201942168276356,0.24165388666948934,0.1929528438633421,0.09206889516588301,0.6218793697651506,0.4342489254284668,0.5101819536916836
adatti,0.4129404617046109,0.11075077175758596,0.1177944882484528,0.2605306397495737,0.12306730122837096,0.5042625813952213,0.5224799072392763,0.7692216603123981
adatto,0.6298380800112011,0.12910951890018807,0.11782863371930158,0.21170743878939538,0.09671705702640195,0.8892091066756691,0.39319208809978357,0.8251021260919347
addetto,0.6849033964700817,0.3311204704217601,0.2999992173252502,0.32272369600745626,0.27732520244964826,0.6858978876281014,0.4823759996804759,0.5926269358304361
addio,0.15315893689027918,0.9378443832079877,0.5992118756091925,0.8354804020316895,0.33526716145282603,0.28347156331297024,0.6103196074078306,0.5450868208101001
addirittura,0.5333549415522626,0.15472638151054624,0.2648966200054841,0.21167408081611336,0.19618765934386834,0.26970119276980586,0.6997913170761312,0.4842994726767075
addormentarsi,0.8728604246863616,0.10321472181036706,0.09044761682565666,0.08985892758496467,0.0817271608665012,0.5977237414243574,0.2883157263669094,0.5167962191014007
addossare,0.06193425448643922,0.4691898094689906,0.6722985408739244,0.30786600195124975,0.30775810837882733,0.0823707825250627,0.2596547865570539,0.14328977711165958
adeguare,0.2231387084470722,0.3988457599112585,0.3274715716403457,0.24929603307987086,0.20262418728118547,0.34088976953037803,0.3490578390584514,0.6163475232910693
adeguato,0.34937201458280165,0.3432799987721987,0.29694743442945815,0.19366122537676717,0.28152609951819413,0.7581571554828093,0.2552892963431195,0.5183612833836609
adempiere,0.46650348832038024,0.24642877148118475,0.3331787812833902,0.41134205641414295,0.3771297381765581,0.5258579385069163,0.43477113310617854,0.7461896923094566
aderire,0.45543053938636613,0.10549468942444752,0.09513050669765775,0.2699827191895791,0.06920371117511587,0.6559659607700462,0.38381471300672254,0.8541264028677673
adesione,0.7382661611460279,0.1825811586914487,0.2931113276834561,0.4019938441180556,0.343323379581447,0.5767878621361959,0.3374077880951604,0.5452014199374995
adesso,0.5965397627408361,0.21342796177518264,0.17920394326337413,0.5093774576033926,0.2166188980332342,0.7361115419576644,0.4029641591370291,0.6192932245656002
adirare,0.07182895671431498,0.26024879903592085,0.9664090428524772,0.4257101389123885,0.3286458638727522,0.09475220018759078,0.4052978498153694,0.2452529256828082
adolescente,0.6797517789265737,0.3743608534377897,0.4386056962380519,0.39859860938266717,0.28916335479015365,0.5348245674214096,0.5513791701036059,0.7624659398773221
adolescenza,0.4328571785306625,0.8576021287160218,0.813817225407586,0.7763373922925108,0.7625115726598386,0.4485563937362681,0.5443816861674529,0.6611341292837399
adombrare,0.07348200141575079,0.5136467787365744,0.4117836509608729,0.6079372567617095,0.38433359600358097,0.1567025993066718,0.24873508810822792,0.17887817087176003
adombrato,0.1550548755491091,0.8378595659206765,0.4455072323405832,0.6963360020839108,0.4532585440351954,0.2856621170085146,0.258656289058369,0.19782775001721997
adoperare,0.18510066827324834,0.07904949724028357,0.07160648357661595,0.10495981008499282,0.04731883419246112,0.5046250197997368,0.2760294137839932,0.4842987771344425
adorare,0.7461666743007592,0.1640458656857324,0.13131300318114,0.16835544885870438,0.10908114919934818,0.6213731246505659,0.5243936420004158,0.7060357986921539
adottare,0.8000072202336423,0.26684829519917125,0.10845053415272972,0.3239490449624483,0.08358611433222773,0.7902744054309188,0.4960138143992405,0.8975409055513399
adozione,0.7676877194759121,0.26623990956412735,0.09138411682600352,0.16276097613970816,0.07146679439708323,0.7304562784421516,0.4408077453319262,0.6584601750444062
adulterio,0.13282823168073207,0.8821990850021039,0.9369645256420511,0.5260551544045338,0.8366469181912641,0.2933573649893397,0.5981704847720923,0.33401650247757697
adulto,0.3116417456161694,0.532949007248721,0.4150840051340035,0.6666178609660509,0.2459099815816939,0.5736503264868578,0.3286827180071833,0.6298152352237666
aereo,0.8708757232999966,0.27465781769345243,0.22792247491767317,0.4927239475876436,0.1117209157208448,0.41573343889292175,0.3989652029247235,0.5128175598952864
aeroporto,0.6558038140689209,0.49567220765642017,0.41547310795743897,0.700678412701405,0.3528556121357801,0.6426340889988182,0.7035532295447633,0.7729902524138421
affacciare,0.37535510300407543,0.07438269795311853,0.10649260389798432,0.14295403706202595,0.07095130125727528,0.38797440960786655,0.7113249749463438,0.490421362820068
affare,0.4911884799844004,0.08118875898331507,0.0751507745453438,0.1123914385595473,0.053490041003723225,0.43615515355817797,0.39963152472019187,0.7668220741971498
affascinante,0.7197650853011859,0.16966306081724564,0.11297768175108355,0.23986463589913468,0.14836588310684112,0.5781483282177317,0.5908180767135822,0.8182391554914317
affascinare,0.8663614219286215,0.07813999925475816,0.1098096220289778,0.11516511985699937,0.09109445385720089,0.49322397795665285,0.5371680726003583,0.757913600444075
affaticamento,0.0860371655927576,0.7989011395875285,0.393942842108524,0.6414017286496416,0.22636442233941187,0.11171019245083602,0.1532613764395643,0.09288721991754743
affatto,0.3302901494742124,0.441875539809428,0.41177231141758963,0.22031786413180432,0.3900745549755764,0.3692195061714144,0.45747799460940114,0.495293064018499
affermare,0.6264959046820567,0.250255799912217,0.2853029716767573,0.2669835095938067,0.22288332162453922,0.5699277601157858,0.3802018130375481,0.7388148808488824
affermazione,0.45285459178552767,0.12259920428235353,0.12330754902534619,0.3842139213469668,0.09021377723217305,0.6529739214999079,0.4837041336635331,0.666787504569449
afferrare,0.26908142295601983,0.14426564350589166,0.47898346016678583,0.2303562250049087,0.1335024081366269,0.4256099080138616,0.5832182600289085,0.3874950452618881
affetto,0.8635912001164225,0.14753472867437387,0.06757138537805826,0.16397497335386702,0.08876032946906807,0.6012095830620289,0.2648495409173966,0.582938577502946
affettuoso,0.9291284008496656,0.15382824436399567,0.09092331147354547,0.24615516654260666,0.12898082031891628,0.7850859093960119,0.4583465492921819,0.7437088858534844
affezionato,0.9104786966387957,0.5486293959204982,0.28174345227693587,0.39488148220037267,0.17300848453824488,0.8947982069191512,0.40394619067043974,0.7470038857495971
affiancare,0.37692126077410815,0.1460090007564436,0.14589094427412141,0.1797398871713557,0.11830789325685225,0.6531739495492168,0.46817126146362964,0.7316693791255875
affiatamento,0.779809397581513,0.06524869788993318,0.051705325774142795,0.08832914508284738,0.037652757944843934,0.9309754978697524,0.3336461354636066,0.6192355330487399
affidabile,0.41789483703139796,0.06229025019346084,0.04589776381817503,0.07783928688889749,0.03145267554738679,0.9929565381577407,0.22851945359417453,0.530705496809933
affidamento,0.4693598074880213,0.48979312574267353,0.3292839262815767,0.3283608693481391,0.23235341910465276,0.6800225324406942,0.5579509554979663,0.8679075303143715
affidare,0.4305226756239169,0.18242686557166754,0.112734024447679,0.11992615656880515,0.060521756996802754,0.9658610342944378,0.4248062731154446,0.7580617172613806
affidarsi,0.7104175713480997,0.21897231263786096,0.4362295143723154,0.515042008228685,0.25937741167574874,0.8600996881415399,0.5465613311752519,0.6662844600186584
affievolimento,0.1268549080167923,0.7333849049939698,0.45453678651670226,0.6940052386919466,0.36051839983550893,0.33075334406571955,0.26160237175427487,0.17526083490167535
affievolire,0.2121210972956201,0.73744285220966,0.38367253468780393,0.5387743324797192,0.24984525184382836,0.4437651919119524,0.269592244432371,0.6016394384964359
affiorare,0.5194780383592754,0.32420066123131397,0.31133997660620993,0.42784418542814784,0.27577799731304503,0.6487343788425715,0.7528805446189887,0.7592988147898894
affittare,0.17368441923734493,0.13682265255963497,0.11795396803407028,0.14826567149598638,0.059669662672011514,0.6280103790085709,0.23143084459081895,0.7457047229425988
affitto,0.2057238173936023,0.4954455535576836,0.6627448578386737,0.5687668194780368,0.37463911871771954,0.27110941655225523,0.3963354353115298,0.7216028254465592
affliggere,0.05136021462420405,0.876947852497935,0.8781859626220664,0.6419107227044822,0.5358811241571081,0.08154065644012957,0.17279797937957486,0.1812011967733173
afflitto,0.046633544376566326,0.7578855702457665,0.471845185133424,0.4439050689447329,0.5309403530818158,0.06479205588106932,0.18810915388819682,0.07917507863095713
afflizione,0.05423704262489066,0.9345606048457684,0.7651531423172595,0.6173171795498444,0.6284613727010961,0.10563973533778936,0.22670237195100615,0.12271129685540619
affluenza,0.35825047682439826,0.17300520615870357,0.173437054290226,0.32543956391395873,0.1438655965168859,0.34145322314352466,0.4240324648011506,0.7790905258596224
affollare,0.2300975416022704,0.407130128428526,0.3766218308961281,0.6789463183130129,0.39140006503572455,0.3150006205322855,0.4371059918769289,0.4141103383398187
affondare,0.15743566970862635,0.9106592518976386,0.7480429720618431,0.9375520510368649,0.4315254632211267,0.09769738838921789,0.4238062806091961,0.1464726306834011
affondato,0.10047178584882227,0.8204588578615909,0.6535924834757297,0.7775035503425393,0.31077003841288264,0.13826842353716912,0.22275122934317784,0.24959731512224514
affossamento,0.08383450528698876,0.7351553280227932,0.7496291130244507,0.7022580678405126,0.5011810813783465,0.1449988490341947,0.4027039517251409,0.2628263513774853
affresco,0.771287531680216,0.28716966937484323,0.27458007766321096,0.23676748345524992,0.24709684576853141,0.6092620335355547,0.768800474397157,0.6687200255546313
affrontare,0.4006753324826282,0.4606982439991235,0.39899293068557873,0.826449985318483,0.20349613399616023,0.6325280780960105,0.483719764185624,0.5449772998907623
africano,0.6379835894230028,0.41696394776532364,0.29268957216845,0.22323309098867822,0.12432700039002172,0.3981410135260907,0.6781932683349239,0.6322413445908108
afrodisiaco,0.764715047691013,0.09734365181129402,0.12100437092872934,0.23883324904152614,0.21861195482178003,0.5087507485522436,0.7875508754986067,0.7258466894199707
agenda,0.42353438678748795,0.32805054275790857,0.20540293354621397,0.35206804639297895,0.2521748957726321,0.5922762874446705,0.436701720045675,0.6861802063773567
agente,0.20219244043928586,0.17479013480818972,0.13030274439660913,0.5449019279144292,0.09859232413772863,0.7147809611425288,0.2815421827062345,0.6103879207286904
agenzia,0.3877955243425965,0.20677898313548376,0.2255624436525306,0.29710031213568505,0.13340112759763229,0.6660312003385483,0.3181664112350237,0.8101369701747199
agganciare,0.45594260449833096,0.22073048954857766,0.23918017753655968,0.26293512851121237,0.21020009623433003,0.4738995024958988,0.4862742184221644,0.3874613355570957
agghiacciare,0.06164632486906542,0.6301055595154665,0.7088653855748828,0.8467031502535003,0.4921072996224487,0.08697291886875981,0.35333832446241237,0.14474187898542507
agghiacciato,0.09021887233689357,0.7403683188320382,0.7744401177424556,0.8331621121512933,0.7181338909196529,0.13907192778205515,0.6168467540293356,0.2527084944136275
aggiornamento,0.7962505255120265,0.0778283133241009,0.08272241091950804,0.12333568365876836,0.057580126468811284,0.8243426707475818,0.708446411635717,0.8176492148293735
aggiornare,0.6696853459953063,0.18392194047010418,0.18570405278174779,0.29499322143646467,0.09337910654082192,0.6176648465989626,0.60374232848331,0.7771870786301218
aggirare,0.05216412225112728,0.4444898603204008,0.705640429933813,0.7006335575942733,0.5891917278614471,0.1426315406577433,0.21258318109157262,0.10543617935686705
aggiungere,0.3005093992463336,0.10112986147753822,0.139561608419511,0.2754430372535433,0.09797329034016139,0.30471682204230693,0.5382824657664939,0.30691444507299304
aggiustare,0.7354010309548347,0.10730702848752541,0.05578563682260521,0.09288117848835348,0.043920974912483424,0.5715207362479384,0.3009918287276615,0.5222133075686273
aggrapparsi,0.24113030241009892,0.42633872775648435,0.36277572958427334,0.6963268251627099,0.21152915010501783,0.4730017463430731,0.513992114013069,0.6160742419907932
aggredire,0.0738670403857218,0.35152698074600475,0.8643269661007146,0.6518641555385329,0.38316520316466496,0.08872333080888636,0.5203080725947122,0.15036361199803264
aggressione,0.05828331084882536,0.7759680782906722,0.9159487818622385,0.9094771455665517,0.7812771809062047,0.07774327618570201,0.4073913666143339,0.10487121610139082
aggressivo,0.09234580844029257,0.5731112654089163,0.9724051614373218,0.7971817930394962,0.538493031861398,0.11896072145355828,0.3137422426282153,0.1712857586415501
aggressore,0.06753468291201688,0.727367955348166,0.945809042992392,0.8851613882734353,0.8116221999949469,0.09704807238282387,0.36825979659147867,0.25783864080235347
aggrottare,0.04999713916948528,0.24382469978329763,0.8186720004823138,0.2042776226475994,0.5647820740101691,0.053998696135509144,0.3198076332969968,0.07410059370655245
